"GeneID","Symbol","Synonyms","chromosome","Ensembl","HGNC","MIM"
"28972","SPCS1","HSPC033|SPC1|SPC12|YJR010C-A","3","ENSG00000114902","HGNC:23401","610358"
"28973","MRPS18B","C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt|mS40","6","ENSG00000204568","HGNC:14516","611982"
"28974","C19orf53","HSPC023|Hero11|L10K|LYDG10","19","ENSG00000104979","HGNC:24991","620685"
"28976","ACAD9","MC1DN20|NPD002","3","ENSG00000177646","HGNC:21497","611103"
"28977","MRPL42","HSPC204|L31MT|L42MT|MRP-L31|MRP-L42|MRP-S32|MRPL31|MRPS32|PTD007|RPML31|S32MT|mL42","12","ENSG00000198015","HGNC:14493","611847"
"28978","TMEM14A","C6orf73|PTD011","6","ENSG00000096092","HGNC:21076","616870"
"28981","IFT81","CDV-1|CDV-1R|CDV1|CDV1R|DV1|SRTD19","12","ENSG00000122970","HGNC:14313","605489"
"28982","FLVCR1","AXPC1|FLVCR|MFSD7B|NEDMISH|PCA|PCARP|RETSNS|SLC49A1","1","ENSG00000162769","HGNC:24682","609144"
"28983","TMPRSS11E","DESC1|TMPRSS11E2","4","ENSG00000087128","HGNC:24465","610399"
"28984","RGCC","C13orf15|RGC-32|RGC32|bA157L14.2","13","ENSG00000102760","HGNC:20369","610077"
"28985","MCTS1","IMD118|MCT-1|MCT1","X","ENSG00000232119","HGNC:23357","300587"
"28986","MAGEH1","APR-1|APR1|MAGEH","X","ENSG00000187601","HGNC:24092","300548"
"28987","NOB1","ART-4|MST158|MSTP158|NOB1P|PSMD8BP1","16","ENSG00000141101","HGNC:29540","613586"
"28988","DBNL","ABP1|HIP-55|HIP55|SH3P7","7","ENSG00000136279","HGNC:2696","610106"
"28989","NTMT1","AD-003|C9orf32|HOMT1A|METTL11A|NRMT|NRMT1|NTM1A","9","ENSG00000148335","HGNC:23373","613560"
"28990","ASTE1","HT001","3","ENSG00000034533","HGNC:25021","620693"
"28991","COMMD5","HCARG|HT002","8","ENSG00000170619","HGNC:17902","608216"
"28992","MACROD1","LRP16","11","ENSG00000133315","HGNC:29598","610400"
"28996","HIPK2","PRO0593","7","ENSG00000064393","HGNC:14402","606868"
"28998","MRPL13","L13|L13A|L13mt|RPL13|RPML13|uL13m","8","ENSG00000172172","HGNC:14278","610200"
"28999","KLF15","KKLF","3","ENSG00000163884","HGNC:14536","606465"
"29015","SLC43A3","EEG1|ENBT1|FOAP-13|PRO1659|SEEEG-1","11","ENSG00000134802","HGNC:17466","618034"
"29028","ATAD2","ANCCA|CT137|PRO2000","8","ENSG00000156802","HGNC:30123","611941"
"29035","HAPSTR1","C16orf72|PRO0149|TAPR1","16","ENSG00000182831","HGNC:30103",""
"29057","FAM156A","PRO0659|TMEM29","X","ENSG00000268350","HGNC:30114",""
"29058","TMEM230","C20orf30|HSPC274|dJ1116H23.2.1","20","ENSG00000089063","HGNC:15876","617019"
"29062","WDR91","HSPC049|SORF-1|SORF1","7","ENSG00000105875","HGNC:24997","616303"
"29063","ZCCHC4","HSPC052|ZGRF4","4","ENSG00000168228","HGNC:22917","611792"
"29066","ZC3H7A","HSPC055|ZC3H7|ZC3HDC7","16","ENSG00000122299","HGNC:30959","619819"
"29068","ZBTB44","BTBD15|HSPC063|ZNF851","11","ENSG00000196323","HGNC:25001",""
"29070","CFAP263","CCDC113|HSPC065","16","ENSG00000103021","HGNC:25002","616070"
"29071","C1GALT1C1","AHUS8|C1GALT2|C38H2-L1|COSMC|HSPC067|MST143|TNPS","X","ENSG00000171155","HGNC:24338","300611"
"29072","SETD2","HBP231|HIF-1|HIP-1|HSPC069|HYPB|KMT3A|LLS|MRD70|RAPAS|SET2|p231HBP","3","ENSG00000181555","HGNC:18420","612778"
"29074","MRPL18","HSPC071|L18mt|MRP-L18|uL18m","6","ENSG00000112110","HGNC:14477","611831"
"29078","NDUFAF4","C6orf66|HRPAP20|HSPC125|MC1DN15|My013|bA22L21.1","6","ENSG00000123545","HGNC:21034","611776"
"29079","MED4","ARC36|DRIP36|HSPC126|TRAP36|VDRIP","13","ENSG00000136146","HGNC:17903","605718"
"29080","CCDC59","BR22|HSPC128|TAP26","12","ENSG00000133773","HGNC:25005","619280"
"29081","METTL5","HSPC133|MRT72","2","ENSG00000138382","HGNC:25006","618628"
"29082","CHMP4A","C14orf123|CHMP4|CHMP4B|HSPC134|SHAX2|SNF7|SNF7-1|VPS32-1|VPS32A|hSnf7-1","14","ENSG00000254505","HGNC:20274","610051"
"29083","GTPBP8","HSPC135","3","ENSG00000163607","HGNC:25007",""
"29085","PHPT1","CGI-202|HEL-S-132P|HSPC141|PHP|PHP14","9","ENSG00000054148","HGNC:30033","610167"
"29086","BABAM1","C19orf62|HSPC142|MERIT40|NBA1","19","ENSG00000105393","HGNC:25008","612766"
"29087","THYN1","HSPC144|MDS012|MY105|THY28|THY28KD","11","ENSG00000151500","HGNC:29560","613739"
"29088","MRPL15","HSPC145|L15mt|MRP-L15|MRP-L7|RPML7|uL15m","8","ENSG00000137547","HGNC:14054","611828"
"29089","UBE2T","FANCT|HSPC150|PIG50","1","ENSG00000077152","HGNC:25009","610538"
"29090","TIMM21","C18orf55|HSPC154|TIM21","18","ENSG00000075336","HGNC:25010","615180"
"29091","STXBP6","HSPC156|amisyn","14","ENSG00000168952","HGNC:19666","607958"
"29093","MRPL22","HSPC158|L22mt|MRP-L22|MRP-L25|RPML25|uL22m","5","ENSG00000082515","HGNC:14480","611835"
"29094","LGALSL","GRP|HSPC159","2","ENSG00000119862","HGNC:25012","617902"
"29095","ORMDL2","HSPC160|MST095|MSTP095|adoplin-2","12","ENSG00000123353","HGNC:16037","610074"
"29097","CNIH4","CNIH-4|HSPC163","1","ENSG00000143771","HGNC:25013","617483"
"29098","RANGRF","HSPC165|HSPC236|MOG1|RANGNRF","17","ENSG00000108961","HGNC:17679","607954"
"29099","COMMD9","C11orf55|HSPC166|LINC00610","11","ENSG00000110442","HGNC:25014","612299"
"29100","TMEM208","HSPC171|SND2|hSND2","16","ENSG00000168701","HGNC:25015","620781"
"29101","SSU72","HSPC182|PNAS-120","1","ENSG00000160075","HGNC:25016","617680"
"29102","DROSHA","ETOHI2|HSA242976|RANSE3L|RN3|RNASE3L|RNASEN","5","ENSG00000113360","HGNC:17904","608828"
"29103","DNAJC15","DNAJD1|HSD18|MCJ","13","ENSG00000120675","HGNC:20325","615339"
"29104","HEMK2","C21orf127|KMT9|MTQ2|N6AMT|N6AMT1|PRED28|PrmC|m.HsaHemK2P","21","ENSG00000156239","HGNC:16021","614553"
"29105","CFAP20","BUG22|C16orf80|EVORF|GTL3|fSAP23","16","ENSG00000070761","HGNC:29523","617906"
"29106","SCG3","SGIII","15","ENSG00000104112","HGNC:13707","611796"
"29107","NXT1","MTR2|P15","20","ENSG00000132661","HGNC:15913","605811"
"29108","PYCARD","ASC|CARD5|TMS|TMS-1|TMS1","16","ENSG00000103490","HGNC:16608","606838"
"29109","FHOD1","FHOS","16","ENSG00000135723","HGNC:17905","606881"
"29110","TBK1","AIARV|FTDALS4|IIAE8|NAK|T2K","12","ENSG00000183735","HGNC:11584","604834"
"29113","C6orf15","STG","6","ENSG00000204542","HGNC:13927","611401"
"29114","TAGLN3","NP22|NP24|NP25","3","ENSG00000144834","HGNC:29868","607953"
"29115","SAP30BP","HCNGP|HTRG|HTRP","17","ENSG00000161526","HGNC:30785","610218"
"29116","MYLIP","IDOL|MIR","6","ENSG00000007944","HGNC:21155","610082"
"29117","BRD7","BP75|CELTIX1|NAG4|SMARCI1","16","ENSG00000166164","HGNC:14310","618489"
"29118","DDX25","GRTH","11","ENSG00000109832","HGNC:18698","607663"
"29119","CTNNA3","ARVD13|VR22","10","ENSG00000183230","HGNC:2511","607667"
"29121","CLEC2D","CLAX|LLT1|OCIL","12","ENSG00000069493","HGNC:14351","605659"
"29122","PRSS50","CT20|TSP50","3","ENSG00000283706","HGNC:17910","607950"
"29123","ANKRD11","ANCO-1|ANCO1|LZ16|T13","16","ENSG00000167522","HGNC:21316","611192"
"29124","LGALS13","GAL13|PLAC8|PP13","19","ENSG00000105198","HGNC:15449","608717"
"29125","C11orf21","-","11","ENSG00000110665","HGNC:13231","611033"
"29126","CD274","B7-H|B7H1|PD-L1|PDCD1L1|PDCD1LG1|PDL1|hPD-L1","9","ENSG00000120217","HGNC:17635","605402"
"29127","RACGAP1","CDAN3B|CYK4|HsCYK-4|ID-GAP|MgcRacGAP|RCGAP1","12","ENSG00000161800","HGNC:9804","604980"
"29128","UHRF1","ICBP90|Np95|RNF106|TDRD22|hNP95|hUHRF1|huNp95","19","ENSG00000276043","HGNC:12556","607990"
"29760","BLNK","AGM4|BASH|BLNK-S|LY57|SLP-65|SLP65|bca","10","ENSG00000095585","HGNC:14211","604515"
"29761","USP25","EIG19|USP21","21","ENSG00000155313","HGNC:12624","604736"
"29763","PACSIN3","SDPIII","11","ENSG00000165912","HGNC:8572","606513"
"29765","TMOD4","SK-TMOD","1","ENSG00000163157","HGNC:11874","605834"
"29766","TMOD3","UTMOD","15","ENSG00000138594","HGNC:11873","605112"
"29767","TMOD2","N-TMOD|NTMOD","15","ENSG00000128872","HGNC:11872","602928"
"29775","CARD10","BIMP1|CARMA3|IMD89","22","ENSG00000100065","HGNC:16422","607209"
"29777","ABT1","Esf2|hABT1","6","ENSG00000146109","HGNC:17369","618750"
"29780","PARVB","CGI-56","22","ENSG00000188677","HGNC:14653","608121"
"29781","NCAPH2","CAPH2","22","ENSG00000025770","HGNC:25071","611230"
"29785","CYP2S1","CYPIIS1","19","ENSG00000167600","HGNC:15654","611529"
"29789","OLA1","DOC45|GBP45|GTBP9|GTPBP9|PTD004","2","ENSG00000138430","HGNC:28833","611175"
"29796","UQCR10","HSPC051|HSPC119|HSPC151|QCR9|UCCR7.2|UCRC","22","ENSG00000184076","HGNC:30863","610843"
"29799","YPEL1","FKSG3","22","ENSG00000100027","HGNC:12845","608082"
"29800","ZDHHC1","C16orf1|DHHC-1|HSU90653|ZNF377","16","ENSG00000159714","HGNC:17916",""
"29801","ZDHHC8","DHHC8|ZDHHCL1|ZNF378","22","ENSG00000099904","HGNC:18474","608784"
"29802","VPREB3","8HS20|N27C7-2","22","ENSG00000128218","HGNC:12710","605017"
"29803","REPIN1","AP4|RIP60|ZNF464|Zfp464","7","ENSG00000214022","HGNC:17922","619039"
"29841","GRHL1","LBP32|MGR|NH32|TFCP2L2","2","ENSG00000134317","HGNC:17923","609786"
"29842","TFCP2L1","CRTR1|LBP-9|LBP9","2","ENSG00000115112","HGNC:17925","609785"
"29843","SENP1","SuPr-2","12","ENSG00000079387","HGNC:17927","612157"
"29844","TFPT","FB1|INO80F|amida","19","ENSG00000105619","HGNC:13630","609519"
"29850","TRPM5","LTRPC5|MTR1","11","ENSG00000070985","HGNC:14323","604600"
"29851","ICOS","AILIM|CD278|CVID1","2","ENSG00000163600","HGNC:5351","604558"
"29855","UBN1","VT|VT4","16","ENSG00000118900","HGNC:12506","609771"
"29880","ALG5","PKD7|bA421P11.2","13","ENSG00000120697","HGNC:20266","604565"
"29881","NPC1L1","LDLCQ7|NPC11L1|SLC65A2","7","ENSG00000015520","HGNC:7898","608010"
"29882","ANAPC2","APC2","9","ENSG00000176248","HGNC:19989","606946"
"29883","CNOT7","CAF-1|CAF1|Caf1a|hCAF-1","8","ENSG00000198791","HGNC:14101","604913"
"29886","SNX8","Mvp1","7","ENSG00000106266","HGNC:14972","614905"
"29887","SNX10","OPTB8","7","ENSG00000086300","HGNC:14974","614780"
"29888","STRN4","PPP2R6C|ZIN|zinedin","19","ENSG00000090372","HGNC:15721","614767"
"29889","GNL2","HUMAUANTIG|NGP1|Ngp-1|Nog2|Nug2","1","ENSG00000134697","HGNC:29925","609365"
"29890","RBM15B","HUMAGCGB|HsOTT3|OTT3","3","ENSG00000259956","HGNC:24303","612602"
"29893","PSMC3IP","GT198|HOP2|HUMGT198A|ODG3|TBPIP","17","ENSG00000131470","HGNC:17928","608665"
"29894","CPSF1","CPSF160|HSU37012|MYP27|P/cl.18","8","ENSG00000071894","HGNC:2324","606027"
"29895","MYL11","DA1C|HUMMLC2B|MLC2B|MRLC2|MYLPF","16","ENSG00000180209","HGNC:29824","617378"
"29896","TRA2A","AWMS1|HSU53209","7","ENSG00000164548","HGNC:16645","602718"
"29899","GPSM2","CMCS|DFNB82|LGN|PINS","1","ENSG00000121957","HGNC:29501","609245"
"29901","SAC3D1","HSU79266|SHD1","11","ENSG00000168061","HGNC:30179","618796"
"29902","FAM216A","C12orf24|HSU79274","12","ENSG00000204856","HGNC:30180",""
"29903","CCDC106","HSU79303|ZNF581","19","ENSG00000173581","HGNC:30181","613478"
"29904","EEF2K","CaMKIII|HSU93850|eEF-2K","16","ENSG00000103319","HGNC:24615","606968"
"29906","ST8SIA5","SIAT8-E|SIAT8E|ST8SiaV","18","ENSG00000101638","HGNC:17827","607162"
"29907","SNX15","HSAF001435","11","ENSG00000110025","HGNC:14978","605964"
"29909","GPR171","H963","3","ENSG00000174946","HGNC:30057","618925"
"29911","HOOK2","HK2","19","ENSG00000095066","HGNC:19885","607824"
"29914","UBIAD1","SCCD|TERE1","1","ENSG00000120942","HGNC:30791","611632"
"29915","HCFC2","HCF-2|HCF2","12","ENSG00000111727","HGNC:24972","607926"
"29916","SNX11","-","17","ENSG00000002919","HGNC:14975","614906"
"29919","RMC1","C18orf8|HsT2591|MIC1|Mic-1|WDR98","18","ENSG00000141452","HGNC:24326","620267"
"29920","PYCR2","HLD10|P5CR2","1","ENSG00000143811","HGNC:30262","616406"
"29922","NME7","CFAP67|MN23H7|NDK 7|NDK7|nm23-H7","1","ENSG00000143156","HGNC:20461","613465"
"29923","HILPDA","C7orf68|HIG-2|HIG2","7","ENSG00000135245","HGNC:28859","617905"
"29924","EPN1","-","19","ENSG00000063245","HGNC:21604","607262"
"29925","GMPPB","LGMDR19|MDDGA14|MDDGB14|MDDGC14","3","ENSG00000173540","HGNC:22932","615320"
"29926","GMPPA","AAMR","2","ENSG00000144591","HGNC:22923","615495"
"29927","SEC61A1","ADTKD5|CVID15|HNFJ4|HSEC61|SEC61|SEC61A","3","ENSG00000058262","HGNC:18276","609213"
"29928","TIMM22","COXPD43|TEX4|TIM22","17","ENSG00000177370","HGNC:17317","607251"
"29929","ALG6","CDG1C","1","ENSG00000088035","HGNC:23157","604566"
"29930","PCDHB1","PCDH-BETA1","5","ENSG00000171815","HGNC:8680","606327"
"29933","GPR132","G2A","14","ENSG00000183484","HGNC:17482","606167"
"29934","SNX12","-","X","ENSG00000147164","HGNC:14976","300883"
"29935","RPA4","HSU24186","X","ENSG00000204086","HGNC:30305","300767"
"29937","NENF","CIR2|SCIRP10|SPUF","1","ENSG00000117691","HGNC:30384","611874"
"29940","DSE","DS-epi1|DSEP|DSEPI|EDSMC2|SART-2|SART2","6","ENSG00000111817","HGNC:21144","605942"
"29941","PKN3","UTDP4-1","9","ENSG00000160447","HGNC:17999","610714"
"29942","PURG","PURG-A|PURG-B|PURGA|PURGB","8","ENSG00000172733","HGNC:17930","618041"
"29943","PADI1","HPAD10|PAD1|PDI|PDI1","1","ENSG00000142623","HGNC:18367","607934"
"29944","PNMA3","MA3|MA5","X","ENSG00000183837","HGNC:18742","300675"
"29945","ANAPC4","APC4","4","ENSG00000053900","HGNC:19990","606947"
"29946","SERTAD3","RBT1","19","ENSG00000167565","HGNC:17931","612125"
"29947","DNMT3L","-","21","ENSG00000142182","HGNC:2980","606588"
"29948","OSGIN1","BDGI|OKL38","16","ENSG00000140961","HGNC:30093","607975"
"29949","IL19","IL-10C|MDA1|NG.1|ZMDA1","1","ENSG00000142224","HGNC:5990","605687"
"29950","SERTAD1","SEI1|TRIP-Br1|TRIPBR1","19","ENSG00000197019","HGNC:17932","617850"
"29951","PDZRN4","LNX4|SAMCAP3L","12","ENSG00000165966","HGNC:30552","609730"
"29952","DPP7","DPP|DPP II|DPP2|DPPII|II|QPP","9","ENSG00000176978","HGNC:14892","610537"
"29953","TRHDE","PAP-II|PGPEP2|TRH-DE","12","ENSG00000072657","HGNC:30748","606950"
"29954","POMT2","LGMD2N|LGMDR14|MDDGA2|MDDGB2|MDDGC2","14","ENSG00000009830","HGNC:19743","607439"
"29956","CERS2","L3|LASS2|SP260|TMSG1","1","ENSG00000143418","HGNC:14076","606920"
"29957","SLC25A24","APC1|SCAMC-1|SCAMC1","1","ENSG00000085491","HGNC:20662","608744"
"29958","DMGDH","DMGDHD|ME2GLYDH","5","ENSG00000132837","HGNC:24475","605849"
"29959","NRBP1","BCON3|MADM|MUDPNP|NRBP","2","ENSG00000115216","HGNC:7993","606010"
"29960","MRM2","FJH1|FTSJ2|HEL97|MTDPS17|RRMJ2","7","ENSG00000122687","HGNC:16352","606906"
"29964","PRICKLE4","C6orf49|OBTP|OEBT|TOMM6","6","ENSG00000278224","HGNC:16805","611389"
"29965","CDIP1","C16orf5|CDIP|I1|LITAFL","16","ENSG00000089486","HGNC:13234","610503"
"29966","STRN3","PPP2R6B|S/G2NA|SG2NA","14","ENSG00000196792","HGNC:15720","614766"
"29967","LRP12","ALS28|MIG13A|ST7","8","ENSG00000147650","HGNC:31708","618299"
"29968","PSAT1","EPIP|NLS2|PSA|PSAT|PSATD","9","ENSG00000135069","HGNC:19129","610936"
"29969","MDFIC","HIC|LMPHM12|MDFIC1","7","ENSG00000135272","HGNC:28870","614511"
"29970","SCHIP1","SCHIP-1","3","ENSG00000151967","HGNC:15678","619206"
"29974","A1CF","ACF|ACF64|ACF65|APOBEC1CF|ASP","10","ENSG00000148584","HGNC:24086","618199"
"29978","UBQLN2","ALS15|CHAP1|DSK2|HRIHFB2157|N4BP4|PLIC2","X","ENSG00000188021","HGNC:12509","300264"
"29979","UBQLN1","DA41|DSK2|PLIC-1|UBQN|XDRP1","9","ENSG00000135018","HGNC:12508","605046"
"29980","DONSON","B17|C21orf60|MIMIS|MISSLA","21","ENSG00000159147","HGNC:2993","611428"
"29982","NRBF2","COPR|COPR1|COPR2|NRBF-2","10","ENSG00000148572","HGNC:19692","616477"
"29984","RHOD","ARHD|RHOHP1|RHOM|Rho","11","ENSG00000173156","HGNC:670","605781"
"29985","SLC39A3","ZIP-3|ZIP3","19","ENSG00000141873","HGNC:17128","612168"
"29986","SLC39A2","6A1|ETI-1|ZIP-2|ZIP2","14","ENSG00000165794","HGNC:17127","612166"
"29988","SLC2A8","GLUT8|GLUTX1","9","ENSG00000136856","HGNC:13812","605245"
"29989","OBP2B","LCN14|OBPIIb","9","ENSG00000171102","HGNC:23381","604606"
"29990","PILRB","FDFACT1|FDFACT2","7","ENSG00000121716","HGNC:18297","605342"
"29991","OBP2A","LCN13|OBP|OBP2C|OBPIIa|hOBPIIa","9","ENSG00000122136","HGNC:23380","164320"
"29992","PILRA","FDF03","7","ENSG00000085514","HGNC:20396","605341"
"29993","PACSIN1","SDPI","6","ENSG00000124507","HGNC:8570","606512"
"29994","BAZ2B","WALp4","2","ENSG00000123636","HGNC:963","605683"
"29995","LMCD1","-","3","ENSG00000071282","HGNC:6633","604859"
"29997","NOP53","GLTSCR2|PICT-1|PICT1","19","ENSG00000105373","HGNC:4333","605691"
"29998","BICRA","CSS12|GLTSCR1|SMARCK1","19","ENSG00000063169","HGNC:4332","605690"
"29999","FSCN3","-","7","ENSG00000106328","HGNC:3961","615800"
"30000","TNPO2","IDDHISD|IPO3|KPNB2B|TRN2","19","ENSG00000105576","HGNC:19998","603002"
"30001","ERO1A","ERO1-L|ERO1-L-alpha|ERO1-alpha|ERO1L|ERO1LA|Ero1alpha","14","ENSG00000197930","HGNC:13280","615435"
"30008","EFEMP2","ARCL1B|FBLN4|MBP1|UPH1","11","ENSG00000172638","HGNC:3219","604633"
"30009","TBX21","IMD88|T-PET|T-bet|TBET|TBLYM","17","ENSG00000073861","HGNC:11599","604895"
"30010","NXPH1","NPH1|Nbla00697","7","ENSG00000122584","HGNC:20693","604639"
"30011","SH3KBP1","AGMX2|CD2BP3|CIN85|GIG10|HSB-1|HSB1|IMD61|MIG18","X","ENSG00000147010","HGNC:13867","300374"
"30012","TLX3","HOX11L2|RNX","5","ENSG00000164438","HGNC:13532","604640"
"30014","SPANXA1","CT11.1|CT11.3|NAP-X|SPAN-X|SPAN-Xa|SPAN-Xb|SPANX|SPANX-A","X","ENSG00000198021","HGNC:11218","300305"
"30061","SLC40A1","FPN|FPN1|HFE4|IREG1|MST079|MSTP079|MTP1|SLC11A3","2","ENSG00000138449","HGNC:10909","604653"
"30062","RAX","MCOP3|MCOPS16|RAX1|RX","18","ENSG00000134438","HGNC:18662","601881"
"30811","HUNK","-","21","ENSG00000142149","HGNC:13326","606532"
"30812","SOX8","-","16","ENSG00000005513","HGNC:11203","605923"
"30813","VSX1","CAASDS|KTCN|KTCN1|PPCD|PPCD1|PPD|RINX","20","ENSG00000100987","HGNC:12723","605020"
"30814","PLA2G2E","GIIE sPLA2|sPLA2-IIE","1","ENSG00000188784","HGNC:13414","618320"
"30815","ST6GALNAC6","SIAT7-F|SIAT7F|ST6GALNACVI","9","ENSG00000160408","HGNC:23364","610135"
"30816","ERVW-1","ENV|ENVW|ERVWE1|HERV-7q|HERV-W-ENV|HERV7Q|HERVW|HERVWENV","7","ENSG00000242950","HGNC:13525","604659"
"30817","ADGRE2","CD312|CD97|EMR2|VBU","19","ENSG00000127507","HGNC:3337","606100"
"30818","KCNIP3","CSEN|DREAM|KCHIP3","2","ENSG00000115041","HGNC:15523","604662"
"30819","KCNIP2","KCHIP2","10","ENSG00000120049","HGNC:15522","604661"
"30820","KCNIP1","KCHIP1|VABP","5","ENSG00000182132","HGNC:15521","604660"
"30827","CXXC1","2410002I16Rik|5830420C16Rik|CFP1|CGBP|HsT2645|PCCX1|PHF18|SPP1|ZCGPC1|hCGBP","18","ENSG00000154832","HGNC:24343","609150"
"30832","ZNF354C","KID3","5","ENSG00000177932","HGNC:16736","619511"
"30833","NT5C","DNT|DNT1|HEL74|P5N2|PN-I|PN-II|UMPH2|cdN|dNT-1","17","ENSG00000125458","HGNC:17144","191720"
"30834","POLR1H","A12.2|HTEX-6|HTEX6|Rpa12|TCTEX6|TEX6|ZNRD1|ZR14|hZR14|tctex-6","6","ENSG00000066379","HGNC:13182","607525"
"30835","CD209","CDSIGN|CLEC4L|DC-SIGN|DC-SIGN1|hDC-SIGN","19","ENSG00000090659","HGNC:1641","604672"
"30836","DNTTIP2","ERBP|FCF2|HSU15552|LPTS-RP2|TdIF2","1","ENSG00000067334","HGNC:24013","611199"
"30837","SOCS7","NAP4|NCKAP4","17","ENSG00000274211","HGNC:29846","608788"
"30844","EHD4","PAST4","15","ENSG00000103966","HGNC:3245","605892"
"30845","EHD3","PAST3","2","ENSG00000013016","HGNC:3244","605891"
"30846","EHD2","PAST2","19","ENSG00000024422","HGNC:3243","605890"
"30848","CTAG2","CAMEL|CT2|CT6.2|CT6.2a|CT6.2b|ESO2|LAGE-1|LAGE2B","X","ENSG00000126890","HGNC:2492","300396"
"30849","PIK3R4","VPS15|p150","3","ENSG00000196455","HGNC:8982","602610"
"30850","CDR2L","HUMPPA","17","ENSG00000109089","HGNC:29999",""
"30851","TAX1BP3","TIP-1|TIP1","17","ENSG00000213977","HGNC:30684","616484"
"30968","STOML2","HSPC108|SLP-2","9","ENSG00000165283","HGNC:14559","608292"
"43847","KLK14","KLK-L6","19","ENSG00000129437","HGNC:6362","606135"
"43849","KLK12","KLK-L5|KLKL5","19","ENSG00000186474","HGNC:6360","605539"
"49854","ZBTB21","ZNF295","21","ENSG00000173276","HGNC:13083","616485"
"49855","SCAPER","IDDRP|MSTP063|ZNF291|Zfp291","15","ENSG00000140386","HGNC:13081","611611"
"49856","WRAP73","WDR8","1","ENSG00000116213","HGNC:12759","606040"
"49860","CRNN","C1orf10|DRC1|PDRC1|SEP53","1","ENSG00000143536","HGNC:1230","611312"
"49861","CLDN20","-","6","ENSG00000171217","HGNC:2042",""
"50484","RRM2B","MTDPS8A|MTDPS8B|P53R2|RCDFRD","8","ENSG00000048392","HGNC:17296","604712"
"50485","SMARCAL1","HARP|HHARP","2","ENSG00000138375","HGNC:11102","606622"
"50486","G0S2","-","1","ENSG00000123689","HGNC:30229","614447"
"50487","PLA2G3","GIII-SPLA2|SPLA2III|sPLA2-III","22","ENSG00000100078","HGNC:17934","611651"
"50488","MINK1","B55|MAP4K6|MEKKK 6|MINK|YSK2|ZC3","17","ENSG00000141503","HGNC:17565","609426"
"50489","CD207","CLEC4K","2","ENSG00000116031","HGNC:17935","604862"
"50506","DUOX2","LNOX2|NOXEF2|P138-TOX|TDH6|THOX2","15","ENSG00000140279","HGNC:13273","606759"
"50507","NOX4","KOX|KOX-1|RENOX","11","ENSG00000086991","HGNC:7891","605261"
"50508","NOX3","GP91-3|MOX-2","6","ENSG00000074771","HGNC:7890","607105"
"50509","COL5A3","-","19","ENSG00000080573","HGNC:14864","120216"
"50511","SYCP3","COR1|RPRGL4|SCP3|SPGF4","12","ENSG00000139351","HGNC:18130","604759"
"50512","PODXL2","EG|PODLX2","3","ENSG00000114631","HGNC:17936","616627"
"50515","CHST11","C4ST|C4ST-1|C4ST1|HSA269537|OCBMD","12","ENSG00000171310","HGNC:17422","610128"
"50604","IL20","IL-20|IL10D|ZCYTO10","1","ENSG00000162891","HGNC:6002","605619"
"50613","UBQLN3","TUP-1","11","ENSG00000175520","HGNC:12510","605473"
"50614","GALNT9","GALNAC-T9|GALNACT9","12","ENSG00000182870","HGNC:4131","606251"
"50615","IL21R","CD360|IMD56|NILR","16","ENSG00000103522","HGNC:6006","605383"
"50616","IL22","IL-21|IL-22|IL-D110|IL-TIF|ILTIF|TIFIL-23|TIFa|zcyto18","12","ENSG00000127318","HGNC:14900","605330"
"50617","ATP6V0A4","A4|ATP6N1B|ATP6N2|DRTA3|RDRTA2|RTA1C|RTADR|STV1|VPH1|VPP2","7","ENSG00000105929","HGNC:866","605239"
"50618","ITSN2","PRO2015|SH3D1B|SH3P18|SWA|SWAP","2","ENSG00000198399","HGNC:6184","604464"
"50619","DEF6","IBP|IMD87|SLAT|SWAP70L","6","ENSG00000023892","HGNC:2760","610094"
"50624","CUZD1","ERG-1|ERG1|ITMAP1|UO-44","10","ENSG00000138161","HGNC:17937","616644"
"50626","ZFTRAF1","CHRP|CYHR1","8","ENSG00000187954","HGNC:17806","616635"
"50628","GEMIN4","HC56|HCAP1|HHRF-1|NEDMCR|p97","17","ENSG00000179409","HGNC:15717","606969"
"50632","CALY","DRD1IP|NSG3","10","ENSG00000130643","HGNC:17938","604647"
"50636","ANO7","D-TMPP|DTMPP|IPCA-5|IPCA5|NGEP|PCANAP5|PCANAP5L|TMEM16G","2","ENSG00000146205","HGNC:31677","605096"
"50640","PNPLA8","IPLA2-2|IPLA2G|MMLA|PNPLA-gamma|iPLA2gamma","7","ENSG00000135241","HGNC:28900","612123"
"50649","ARHGEF4","ASEF|ASEF1|GEF4|SMIM39|STM6","2","ENSG00000136002","HGNC:684","605216"
"50650","ARHGEF3","GEF3|STA3|XPLN","3","ENSG00000163947","HGNC:683","612115"
"50651","SLC45A1","DNB5|IDDNPF|PAST-A","1","ENSG00000162426","HGNC:17939","605763"
"50674","NEUROG3","Atoh5|Math4B|NGN-3|bHLHa7|ngn3","10","ENSG00000122859","HGNC:13806","604882"
